category,chain_id,context_formation,mechanism,reference,source_class,step_1_player_movement,step_2_space,step_3_opponent_response,step_4_team_adaptation,step_5_second_opponent_response,step_6_counter,step_7_outcome
TACTICAL_CAUSALITY,CC00282,4-2-3-1,moving_defenders_from_danger_zones,core KB Section 67-68,C,number_10 in Z1 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z1,hand_over_marking,a teammate exploits the resulting gap near Z23,press_immediately,a follow-up action targets Z23 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00283,3-1-4-2,creating_passing_lanes,core KB Section 67-68,C,carrilero in Z8 shifts laterally out of a defender's cover shadow,a spatial change occurs relative to Z8,drop_off,a teammate exploits the resulting gap near Z28,shift_across,a follow-up action targets Z28 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00284,3-4-3,pinning_defenders,core KB Section 67-68,C,wing_back in Z15 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z15,press_immediately,a teammate exploits the resulting gap near Z12,step_up_together,a follow-up action targets Z12 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00285,3-1-4-2,luring_into_pressing_traps,core KB Section 67-68,C,wide_playmaker in Z7 plays a deliberate low-risk pass to bait an aggressive press,a spatial change occurs relative to Z7,hold_shape,a teammate exploits the resulting gap near Z10,press_immediately,a follow-up action targets Z10 before the second response completes,progression
TACTICAL_CAUSALITY,CC00286,4-4-2,creating_gaps,core KB Section 67-68,C,full_back in Z16 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z16,shift_across,a teammate exploits the resulting gap near Z2,hand_over_marking,a follow-up action targets Z2 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00287,4-2-2-2,forcing_defensive_shift,core KB Section 67-68,C,half_back in Z4 sustains a ball-side overload to force a full defensive shift,a spatial change occurs relative to Z4,press_immediately,a teammate exploits the resulting gap near Z3,hand_over_marking,a follow-up action targets Z3 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00288,4-2-2-2,creating_passing_lanes,core KB Section 67-68,C,defensive_winger in Z1 shifts laterally out of a defender's cover shadow,a spatial change occurs relative to Z1,hand_over_marking,a teammate exploits the resulting gap near Z26,recover_goal_side,a follow-up action targets Z26 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00289,4-2-2-2,pulling_midfielders,core KB Section 67-68,C,traditional_winger in Z26 drops deep to bait an opposing midfielder out of position,a spatial change occurs relative to Z26,step_up_together,a teammate exploits the resulting gap near Z13,step_up_together,a follow-up action targets Z13 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00290,3-5-2,moving_defenders_from_danger_zones,core KB Section 67-68,C,shadow_striker in Z26 screens the opponent's key defender away from the delivery zone,a spatial change occurs relative to Z26,step_up_together,a teammate exploits the resulting gap near Z16,double_team,a follow-up action targets Z16 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00291,4-4-2_diamond,dragging_defenders,core KB Section 67-68,C,wide_target_man in Z24 makes a sudden run to drag the marker out of position,a spatial change occurs relative to Z24,step_up_together,a teammate exploits the resulting gap near Z30,press_immediately,a follow-up action targets Z30 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00292,4-4-2,pulling_midfielders,core KB Section 67-68,C,ball_playing_cb in Z17 drops deep to bait an opposing midfielder out of position,a spatial change occurs relative to Z17,shift_across,a teammate exploits the resulting gap near Z2,hand_over_marking,a follow-up action targets Z2 before the second response completes,progression
TACTICAL_CAUSALITY,CC00293,4-3-3,pulling_midfielders,core KB Section 67-68,C,inside_forward in Z15 drops deep to bait an opposing midfielder out of position,a spatial change occurs relative to Z15,shift_across,a teammate exploits the resulting gap near Z3,press_immediately,a follow-up action targets Z3 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00294,4-4-2,fixing_defenders,core KB Section 67-68,C,target_man in Z25 holds position to occupy a defender by proximity alone,a spatial change occurs relative to Z25,hand_over_marking,a teammate exploits the resulting gap near Z3,double_team,a follow-up action targets Z3 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00295,4-4-2_diamond,pinning_defenders,core KB Section 67-68,C,poacher in Z18 maintains disciplined weak-side width to pin the far defender,a spatial change occurs relative to Z18,shift_across,a teammate exploits the resulting gap near Z29,hand_over_marking,a follow-up action targets Z29 before the second response completes,chance_created
TACTICAL_CAUSALITY,CC00296,3-4-3,creating_gaps,core KB Section 67-68,C,traditional_winger in Z26 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z26,double_team,a teammate exploits the resulting gap near Z3,step_up_together,a follow-up action targets Z3 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00297,4-2-3-1,creating_passing_lanes,core KB Section 67-68,C,wing_back in Z12 shifts laterally out of a defender's cover shadow,a spatial change occurs relative to Z12,hold_shape,a teammate exploits the resulting gap near Z30,hold_shape,a follow-up action targets Z30 before the second response completes,turnover_forced
TACTICAL_CAUSALITY,CC00298,4-1-4-1,forcing_defensive_shift,core KB Section 67-68,C,segundo_volante in Z9 sustains a ball-side overload to force a full defensive shift,a spatial change occurs relative to Z9,recover_goal_side,a teammate exploits the resulting gap near Z2,double_team,a follow-up action targets Z2 before the second response completes,progression
TACTICAL_CAUSALITY,CC00299,4-4-2_diamond,creating_gaps,core KB Section 67-68,C,ball_playing_cb in Z11 rotates into a teammate's zone to force a defensive handover,a spatial change occurs relative to Z11,hand_over_marking,a teammate exploits the resulting gap near Z17,press_immediately,a follow-up action targets Z17 before the second response completes,territorial_gain
TACTICAL_CAUSALITY,CC00300,4-3-3,creating_weak_side_space,core KB Section 67-68,C,sweeper_keeper in Z30 commits numbers ball-side to open the far side,a spatial change occurs relative to Z30,shift_across,a teammate exploits the resulting gap near Z4,drop_off,a follow-up action targets Z4 before the second response completes,territorial_gain
